customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
6949,Ingrid Williams,ingrid.williams6949@example.com,Germany,2018-11-05,Premium,12567.18
6950,Michelle Costa,michelle.costa6950@example.com,Japan,2023-03-18,Basic,756.86
6951,Linda Robinson,linda.robinson6951@example.com,Netherlands,2024-12-18,Standard,312.31
6952,David Gonzalez,david.gonzalez6952@example.com,United Arab Emirates,2024-03-06,Premium,8835.07
6953,Patricia Ramirez,patricia.ramirez6953@example.com,United Arab Emirates,2024-10-14,Basic,226.41
6954,Robert Robinson,robert.robinson6954@example.com,United Kingdom,2021-02-19,Standard,662.70
6955,Joseph Johnson,joseph.johnson6955@example.com,Japan,2025-01-05,Premium,9101.37
6956,Ashley Kim,ashley.kim6956@example.com,Italy,2023-06-08,Standard,1433.26
6957,Yuki Wright,yuki.wright6957@example.com,United States,2024-08-04,Standard,1487.36
6958,Hans Miller,hans.miller6958@example.com,United States,2021-04-30,Standard,2550.73
6959,Mark Lopez,mark.lopez6959@example.com,Australia,2022-08-16,Basic,497.62
6960,Yuki Sanchez,yuki.sanchez6960@example.com,United Kingdom,2023-08-17,Premium,7580.23
6961,Nancy Miller,nancy.miller6961@example.com,Canada,2021-03-25,Standard,3115.25
6962,William Williams,william.williams6962@example.com,United Arab Emirates,2020-07-14,Standard,2674.94
6963,Sarah Silva,sarah.silva6963@example.com,United Arab Emirates,2018-07-08,Standard,2791.52
6964,Omar Taylor,omar.taylor6964@example.com,United Kingdom,2019-03-11,Basic,389.60
6965,Matthew Taylor,matthew.taylor6965@example.com,United Arab Emirates,2021-04-26,Standard,2498.14
6966,Richard Torres,richard.torres6966@example.com,Canada,2022-10-10,Basic,627.29
6967,Fatima Silva,fatima.silva6967@example.com,Brazil,2020-11-16,Basic,774.92
6968,Mark Scott,mark.scott6968@example.com,Japan,2025-07-15,Basic,701.61
6969,Anthony Torres,anthony.torres6969@example.com,Singapore,2025-10-23,Standard,3613.81
6970,Lisa Wright,lisa.wright6970@example.com,France,2024-12-16,Standard,486.43
6971,Hans Garcia,hans.garcia6971@example.com,Spain,2022-11-24,Premium,7950.49
6972,Elizabeth Ramirez,elizabeth.ramirez6972@example.com,Canada,2023-08-27,Standard,1900.88
6973,Jessica Kim,jessica.kim6973@example.com,Japan,2024-11-08,Standard,3592.52
6974,Susan Robinson,susan.robinson6974@example.com,Canada,2019-10-18,Standard,1259.21
6975,Susan Davis,susan.davis6975@example.com,France,2021-12-30,Standard,2768.00
6976,Joshua King,joshua.king6976@example.com,United Arab Emirates,2020-11-25,Basic,785.74
6977,Mark Wright,mark.wright6977@example.com,Brazil,2018-01-12,Premium,5805.43
6978,Donald Patel,donald.patel6978@example.com,Australia,2021-11-12,Standard,459.43
6979,Steven Lewis,steven.lewis6979@example.com,Netherlands,2024-07-03,Standard,878.05
6980,Margaret Khan,margaret.khan6980@example.com,United Kingdom,2018-07-25,Basic,666.94
6981,Ingrid Costa,ingrid.costa6981@example.com,Germany,2025-06-30,Basic,775.22
6982,Carlos Hernandez,carlos.hernandez6982@example.com,Germany,2021-11-03,Standard,3149.99
6983,Linda Martinez,linda.martinez6983@example.com,United Arab Emirates,2023-06-05,Standard,3962.85
6984,Robert Martinez,,United States,2018-04-21,Basic,442.05
6985,Nancy Robinson,nancy.robinson6985@example.com,Singapore,2024-06-17,Standard,1525.92
6986,Donna Davis,donna.davis6986@example.com,United Kingdom,2025-11-30,Standard,1358.75
6987,Nancy Costa,nancy.costa6987@example.com,United States,2018-01-29,Standard,2405.27
6988,Carlos Smith,carlos.smith6988@example.com,India,2023-07-05,Basic,648.96
6989,Susan Clark,susan.clark6989@example.com,United States,2025-10-29,Standard,3824.18
6990,Mary Gonzalez,mary.gonzalez6990@example.com,France,2018-10-27,Basic,656.92
6991,Jessica Patel,jessica.patel6991@example.com,Spain,2020-02-14,Standard,675.04
6992,Steven Lee,steven.lee6992@example.com,United Arab Emirates,2024-01-05,Standard,1214.48
6993,Yuki Hill,yuki.hill6993@example.com,Brazil,2022-12-13,Basic,653.09
6994,Mary Mueller,mary.mueller6994@example.com,United States,2022-10-12,Standard,367.11
6995,Ashley Moore,ashley.moore6995@example.com,Canada,2021-02-12,Basic,629.74
6996,Jessica Lewis,jessica.lewis6996@example.com,United States,2021-02-11,Premium,11532.32
6997,Jennifer Rossi,jennifer.rossi6997@example.com,Brazil,2021-06-19,Basic,713.39
6998,Charles Gonzalez,charles.gonzalez6998@example.com,Brazil,2018-12-04,Standard,2709.21
6999,Aarav Harris,aarav.harris6999@example.com,United Arab Emirates,2025-11-17,Standard,1942.04
7000,Barbara Garcia,barbara.garcia7000@example.com,United Arab Emirates,2023-05-12,Basic,566.30
7001,Karen Smith,karen.smith7001@example.com,France,2022-03-15,Basic,666.67
7002,Margaret Ramirez,margaret.ramirez7002@example.com,United Kingdom,2021-04-04,Premium,11884.07
7003,Carlos Young,carlos.young7003@example.com,France,2019-11-29,Standard,2058.32
7004,Lisa Anderson,lisa.anderson7004@example.com,France,2019-03-22,Standard,2958.01
7005,Joshua Allen,joshua.allen7005@example.com,United Kingdom,2022-09-10,Standard,987.51
7006,Thomas Singh,thomas.singh7006@example.com,Canada,2025-02-05,Standard,811.93
7007,Susan Ali,susan.ali7007@example.com,Singapore,2024-07-25,Standard,3371.09
7008,Kimberly Hernandez,kimberly.hernandez7008@example.com,Mexico,2018-04-08,Premium,2185.88
7009,Omar Davis,omar.davis7009@example.com,United Kingdom,2025-06-03,Standard,2844.95
7010,Charles Ali,charles.ali7010@example.com,Japan,2020-11-25,Standard,3707.38
7011,Daniel Clark,daniel.clark7011@example.com,Netherlands,2023-06-02,Standard,470.07
7012,Wei Moore,wei.moore7012@example.com,Brazil,2025-04-16,Premium,11044.49
7013,Matthew Smith,matthew.smith7013@example.com,Australia,2024-02-23,Standard,2438.57
7014,Joseph Torres,joseph.torres7014@example.com,Canada,2022-07-05,Premium,10913.09
7015,Sofia Martin,sofia.martin7015@example.com,Spain,2022-06-30,Standard,2067.89
7016,Wei Lewis,wei.lewis7016@example.com,Australia,2022-03-06,Basic,653.14
7017,Carlos Ramirez,carlos.ramirez7017@example.com,Singapore,2020-10-27,Standard,2026.50
7018,Betty Williams,betty.williams7018@example.com,United Kingdom,2018-02-04,Standard,2100.51
7019,Sofia Perez,sofia.perez7019@example.com,United Kingdom,2024-07-28,Basic,348.63
7020,Nancy Lee,nancy.lee7020@example.com,Canada,2023-07-05,Basic,291.01
7021,Charles Torres,charles.torres7021@example.com,Japan,2023-07-21,Standard,2211.04
7022,Donna Scott,donna.scott7022@example.com,United Kingdom,2023-04-02,Standard,1570.25
7023,Sofia Moore,sofia.moore7023@example.com,United States,2022-11-01,Premium,3001.06
7024,Omar Scott,omar.scott7024@example.com,United States,2022-08-24,Standard,3583.56
7025,David Hill,david.hill7025@example.com,Brazil,2025-08-14,Basic,185.73
7026,Kimberly Ramirez,kimberly.ramirez7026@example.com,France,2018-05-23,Basic,49.36
7027,Donald Rodriguez,donald.rodriguez7027@example.com,Singapore,2022-11-04,Standard,968.24
7028,John Thomas,john.thomas7028@example.com,Singapore,2018-12-26,Standard,1176.38
7029,Patricia Gonzalez,patricia.gonzalez7029@example.com,Italy,2020-02-17,Premium,14997.72
7030,Jessica Thomas,jessica.thomas7030@example.com,United Arab Emirates,2018-11-20,Basic,86.80
7031,Linda Allen,linda.allen7031@example.com,United States,2022-06-29,Standard,1543.84
7032,Steven Wright,steven.wright7032@example.com,Japan,2023-08-03,Standard,1415.17
7033,William Khan,william.khan7033@example.com,United Kingdom,2024-05-21,Standard,1692.24
7034,Nancy Jones,nancy.jones7034@example.com,Australia,2024-10-28,Standard,1938.34
7035,Thomas Thompson,thomas.thompson7035@example.com,Japan,2020-05-14,Standard,1406.05
7036,Mark Torres,mark.torres7036@example.com,Germany,2025-04-17,Basic,401.34
7037,Fatima Garcia,fatima.garcia7037@example.com,India,2021-11-30,Standard,3881.74
7038,Margaret Flores,margaret.flores7038@example.com,United Arab Emirates,2020-10-10,Standard,2696.79
7039,Susan Wright,susan.wright7039@example.com,Mexico,2021-12-26,Basic,568.47
7040,Sofia Wright,sofia.wright7040@example.com,France,2018-10-07,Standard,1963.11
7041,Paul Martinez,paul.martinez7041@example.com,Spain,2022-05-05,Standard,3635.04
7042,Omar Davis,omar.davis7042@example.com,Italy,2024-07-16,Standard,3974.11
7043,Ingrid Mueller,ingrid.mueller7043@example.com,France,2022-10-06,Standard,3750.23
7044,Karen Patel,karen.patel7044@example.com,Italy,2019-11-20,Standard,2449.26
7045,Betty Singh,betty.singh7045@example.com,France,2019-07-17,Basic,345.29
7046,Lisa Davis,lisa.davis7046@example.com,Mexico,2023-02-18,Standard,926.71
7047,Donald Torres,donald.torres7047@example.com,Mexico,2018-07-19,Basic,72.36
7048,James Rodriguez,james.rodriguez7048@example.com,United Arab Emirates,2023-07-19,Standard,3290.12
7049,Joshua Silva,joshua.silva7049@example.com,Netherlands,2024-12-15,Premium,6066.50
7050,Carlos Mueller,carlos.mueller7050@example.com,United Kingdom,2018-02-06,Standard,913.92
7051,Wei Robinson,wei.robinson7051@example.com,United Arab Emirates,2019-06-11,Standard,671.96
7052,Lisa Patel,lisa.patel7052@example.com,United States,2025-02-09,Premium,5562.21
7053,Daniel Rossi,daniel.rossi7053@example.com,United Kingdom,2021-06-02,Basic,652.41
7054,Carlos Moore,carlos.moore7054@example.com,United Kingdom,2019-09-09,Standard,335.47
7055,Betty Perez,betty.perez7055@example.com,Germany,2025-02-02,Standard,3209.56
7056,Joshua Wilson,joshua.wilson7056@example.com,India,2018-05-30,Basic,417.54
7057,Charles Gonzalez,charles.gonzalez7057@example.com,Australia,2019-06-10,Basic,258.43
7058,Yuki Wright,yuki.wright7058@example.com,France,2018-03-01,Premium,5055.23
7059,Ananya Young,ananya.young7059@example.com,Singapore,2024-09-04,Standard,3075.53
7060,Charles Jones,charles.jones7060@example.com,United Arab Emirates,2019-10-16,Standard,432.90
7061,Charles King,charles.king7061@example.com,Netherlands,2021-11-20,Standard,387.23
7062,Sarah White,sarah.white7062@example.com,Italy,2024-09-24,Premium,4760.66
7063,Jessica Lopez,jessica.lopez7063@example.com,Singapore,2024-07-21,Standard,2630.67
7064,Andrew Hill,andrew.hill7064@example.com,United States,2019-07-27,Basic,212.00
7065,James Martin,james.martin7065@example.com,Germany,2018-12-19,Basic,19.24
7066,Michelle Smith,michelle.smith7066@example.com,Canada,2025-07-04,Standard,2317.60
7067,Jessica Singh,jessica.singh7067@example.com,Italy,2020-09-16,Standard,3767.07
7068,William Silva,william.silva7068@example.com,Brazil,2025-01-22,Basic,514.46
7069,Ashley Ramirez,ashley.ramirez7069@example.com,France,2022-12-11,Standard,1711.78
7070,Mark Rodriguez,mark.rodriguez7070@example.com,Brazil,2020-07-11,Standard,1482.70
7071,Karen Scott,karen.scott7071@example.com,France,2023-04-02,Basic,750.09
7072,Barbara Harris,barbara.harris7072@example.com,Canada,2021-10-22,Standard,3587.00
7073,Jessica Nguyen,jessica.nguyen7073@example.com,Netherlands,2024-06-21,Standard,3030.91
7074,William Hill,william.hill7074@example.com,Brazil,2025-12-09,Standard,393.82
7075,William Jones,william.jones7075@example.com,United Arab Emirates,2025-03-13,Standard,573.24
7076,Thomas Anderson,thomas.anderson7076@example.com,Mexico,2018-07-27,Standard,1859.32
7077,Donald Flores,donald.flores7077@example.com,Japan,2024-11-15,Basic,515.23
7078,Nancy Allen,nancy.allen7078@example.com,France,2023-01-03,Standard,1997.99
7079,Susan Ali,susan.ali7079@example.com,Mexico,2018-10-14,Basic,665.08
7080,Joshua Hill,joshua.hill7080@example.com,Germany,2023-01-17,Basic,735.17
7081,Omar Hill,omar.hill7081@example.com,Brazil,2021-11-20,Premium,9792.91
7082,Andrew Khan,andrew.khan7082@example.com,India,2023-03-08,Basic,534.37
7083,Jennifer Jackson,jennifer.jackson7083@example.com,Canada,2019-01-02,Basic,337.14
7084,Yuki Lopez,yuki.lopez7084@example.com,United States,2025-12-02,Basic,313.28
7085,Ananya Rossi,ananya.rossi7085@example.com,Mexico,2018-12-30,Standard,374.26
7086,Fatima Moore,fatima.moore7086@example.com,Germany,2022-06-02,Basic,200.95
7087,Susan Sanchez,susan.sanchez7087@example.com,France,2020-05-11,Standard,3330.11
7088,Sofia Costa,sofia.costa7088@example.com,Netherlands,2022-09-10,Standard,2435.31
7089,Thomas Martinez,thomas.martinez7089@example.com,Netherlands,2025-12-08,Standard,228.33
7090,Patricia Robinson,patricia.robinson7090@example.com,United Kingdom,2022-12-14,Standard,1712.30
7091,Steven Thomas,steven.thomas7091@example.com,Brazil,2023-09-15,Standard,378.44
7092,Aarav Allen,aarav.allen7092@example.com,United Arab Emirates,2023-01-01,Basic,737.39
7093,Christopher Chen,christopher.chen7093@example.com,United States,2024-09-30,Standard,3680.81
7094,Richard Wright,richard.wright7094@example.com,Germany,2018-06-11,Basic,11.41
7095,Donna Williams,donna.williams7095@example.com,Spain,2022-09-29,Basic,169.37
7096,William Perez,william.perez7096@example.com,Singapore,2022-10-04,Standard,2652.48
7097,Donald Lewis,donald.lewis7097@example.com,France,2022-07-07,Basic,295.74
7098,Anthony Davis,anthony.davis7098@example.com,Japan,2025-05-19,Standard,1374.45
7099,Sandra Kim,sandra.kim7099@example.com,France,2021-01-28,Premium,12444.53
7100,Aarav Wilson,aarav.wilson7100@example.com,Italy,2021-03-21,Standard,3316.17
7101,Daniel Kim,daniel.kim7101@example.com,Netherlands,2025-07-07,Basic,330.49
7102,Kimberly Jackson,kimberly.jackson7102@example.com,Netherlands,2018-09-24,Basic,267.35
7103,Sofia Clark,sofia.clark7103@example.com,India,2019-05-11,Basic,372.43
7104,Ashley Wilson,ashley.wilson7104@example.com,Netherlands,2018-10-06,Standard,3306.98
7105,Steven White,steven.white7105@example.com,Italy,2023-08-09,Premium,7146.48
7106,Yuki Harris,yuki.harris7106@example.com,Singapore,2024-05-08,Standard,1571.54
7107,Donna Clark,donna.clark7107@example.com,Australia,2018-02-21,Standard,358.75
7108,Aarav Costa,aarav.costa7108@example.com,Germany,2025-11-29,Basic,175.14
7109,Sofia Lee,sofia.lee7109@example.com,Mexico,2022-06-07,Standard,2999.70
7110,Kimberly Taylor,kimberly.taylor7110@example.com,Canada,2018-02-05,Standard,2343.02
7111,Barbara Rodriguez,barbara.rodriguez7111@example.com,Italy,2020-12-23,Standard,1486.34
7112,Donald Nguyen,donald.nguyen7112@example.com,Singapore,2020-03-21,Standard,1922.00
7113,William Anderson,william.anderson7113@example.com,Australia,2018-07-04,Standard,1237.46
7114,Charles Martinez,charles.martinez7114@example.com,France,2020-05-26,Basic,45.93
7115,Michelle Walker,michelle.walker7115@example.com,Canada,2020-06-22,Premium,12270.98
7116,Elizabeth Lopez,elizabeth.lopez7116@example.com,United Kingdom,2019-05-15,Standard,261.34
7117,Ingrid Gonzalez,ingrid.gonzalez7117@example.com,Netherlands,2019-09-01,Standard,1383.31
7118,Wei Gonzalez,wei.gonzalez7118@example.com,United Kingdom,2024-10-23,Standard,2624.25
7119,John Garcia,john.garcia7119@example.com,Spain,2025-06-25,Basic,755.35
7120,Karen Torres,karen.torres7120@example.com,United Kingdom,2024-03-31,Standard,1189.14
7121,Sandra Ramirez,sandra.ramirez7121@example.com,Spain,2024-08-20,Standard,3277.96
7122,Richard Hill,richard.hill7122@example.com,Japan,2023-04-01,Premium,9000.46
7123,Susan Chen,susan.chen7123@example.com,France,2023-08-06,Basic,322.30
7124,Yuki Flores,yuki.flores7124@example.com,Brazil,2023-09-03,Premium,4025.78
7125,Karen Sanchez,karen.sanchez7125@example.com,Australia,2022-03-26,Standard,2508.75
7126,Omar Scott,omar.scott7126@example.com,United Arab Emirates,2025-09-03,Standard,3314.41
7127,Yuki Torres,yuki.torres7127@example.com,Germany,2023-10-23,Standard,1752.20
7128,David Singh,david.singh7128@example.com,United Arab Emirates,2018-03-09,Basic,423.50
7129,Nancy Nguyen,nancy.nguyen7129@example.com,Netherlands,2025-02-06,Standard,1823.26
7130,Andrew Walker,andrew.walker7130@example.com,Australia,2022-04-07,Basic,452.45
7131,Elizabeth Wilson,elizabeth.wilson7131@example.com,Netherlands,2019-08-08,Basic,261.92
7132,Sofia Hernandez,sofia.hernandez7132@example.com,Spain,2021-05-30,Standard,2927.79
7133,Anthony Wright,anthony.wright7133@example.com,Mexico,2025-12-24,Basic,132.52
7134,Patricia Rossi,patricia.rossi7134@example.com,Brazil,2019-12-26,Standard,931.26
7135,Yuki Singh,yuki.singh7135@example.com,Spain,2020-10-26,Standard,3525.91
7136,Margaret Clark,margaret.clark7136@example.com,United States,2021-12-18,Standard,580.49
7137,Karen Hill,karen.hill7137@example.com,Australia,2018-12-23,Basic,437.48
7138,Matthew Allen,matthew.allen7138@example.com,Japan,2024-02-27,Standard,1667.23
7139,Sofia Mueller,sofia.mueller7139@example.com,Japan,2023-04-13,Standard,3782.06
7140,Michelle Hernandez,michelle.hernandez7140@example.com,France,2024-10-10,Standard,3597.71
7141,Thomas Johnson,,Spain,2025-04-16,Basic,540.67
7142,Michelle White,michelle.white7142@example.com,Australia,2024-12-21,Premium,11194.59
7143,Anthony Garcia,anthony.garcia7143@example.com,France,2021-01-23,Standard,378.79
7144,Emily Wright,emily.wright7144@example.com,Spain,2020-08-21,Standard,3501.54
7145,Paul Thomas,paul.thomas7145@example.com,Canada,2022-06-07,Standard,2401.35
7146,Richard Moore,richard.moore7146@example.com,Mexico,2018-10-07,Standard,3257.10
7147,Ananya Wilson,ananya.wilson7147@example.com,Brazil,2024-10-03,Standard,3883.89
7148,Jessica Patel,jessica.patel7148@example.com,Japan,2018-01-10,Basic,72.85
7149,Yuki Hernandez,yuki.hernandez7149@example.com,Netherlands,2018-04-24,Standard,491.76
7150,Susan Miller,susan.miller7150@example.com,India,2020-01-09,Standard,318.10
7151,Aarav Martinez,aarav.martinez7151@example.com,Canada,2022-01-30,Standard,777.23
7152,Robert Gonzalez,robert.gonzalez7152@example.com,Singapore,2022-06-06,Standard,2621.21
7153,Yuki Wilson,yuki.wilson7153@example.com,France,2018-01-20,Standard,2455.86
7154,Barbara Garcia,barbara.garcia7154@example.com,United States,2020-01-22,Standard,1128.74
7155,Emily Hill,emily.hill7155@example.com,Brazil,2020-02-07,Basic,27.97
7156,Linda Lopez,linda.lopez7156@example.com,Mexico,2018-03-16,Standard,3610.75
7157,Jessica Miller,jessica.miller7157@example.com,Brazil,2023-06-14,Standard,2615.29
7158,Betty Torres,betty.torres7158@example.com,United States,2018-02-01,Standard,2856.79
7159,Omar Miller,omar.miller7159@example.com,Spain,2018-11-21,Standard,3814.63
7160,Matthew Perez,matthew.perez7160@example.com,United Arab Emirates,2020-05-20,Basic,656.66
7161,Barbara Jackson,barbara.jackson7161@example.com,Japan,2020-09-03,Basic,205.74
7162,Susan Allen,susan.allen7162@example.com,Brazil,2019-04-11,Basic,298.17
7163,Robert Lee,robert.lee7163@example.com,Brazil,2021-06-01,Standard,1854.38
7164,Linda Davis,linda.davis7164@example.com,Spain,2018-08-28,Standard,3612.06
7165,Omar Scott,omar.scott7165@example.com,United Kingdom,2023-05-31,Standard,734.40
7166,Barbara Williams,barbara.williams7166@example.com,United States,2018-07-10,Basic,498.60
7167,Wei Rossi,wei.rossi7167@example.com,United States,2024-02-12,Basic,746.47
7168,Richard Jackson,richard.jackson7168@example.com,Mexico,2025-03-12,Standard,633.32
7169,Susan Hernandez,susan.hernandez7169@example.com,Spain,2025-08-22,Premium,2164.05
7170,Lisa Hill,lisa.hill7170@example.com,Germany,2019-12-30,Basic,212.24
7171,Robert Wright,robert.wright7171@example.com,Spain,2021-12-05,Standard,910.23
7172,Mark Harris,mark.harris7172@example.com,United Kingdom,2025-05-09,Standard,3501.99
7173,David Garcia,david.garcia7173@example.com,Canada,2022-11-24,Standard,1975.83
7174,Daniel Rossi,daniel.rossi7174@example.com,Japan,2020-05-31,Standard,836.37
7175,Matthew Young,matthew.young7175@example.com,Canada,2018-12-08,Standard,1723.39
7176,Steven Davis,steven.davis7176@example.com,Australia,2023-04-03,Premium,12330.65
7177,Sofia Wright,sofia.wright7177@example.com,United Kingdom,2024-09-14,Standard,226.83
7178,Christopher Miller,christopher.miller7178@example.com,Japan,2022-06-15,Standard,3523.76
7179,Hans Hernandez,hans.hernandez7179@example.com,Germany,2018-03-06,Standard,848.40
7180,John Flores,john.flores7180@example.com,Canada,2023-06-03,Standard,2805.92
7181,Nancy Wilson,nancy.wilson7181@example.com,United States,2021-03-04,Standard,3792.61
7182,James White,james.white7182@example.com,Canada,2024-10-27,Basic,417.52
7183,Ingrid Jones,ingrid.jones7183@example.com,India,2018-04-23,Premium,7815.66
7184,Christopher Smith,christopher.smith7184@example.com,Japan,2021-08-03,Standard,822.50
7185,Charles Clark,charles.clark7185@example.com,Brazil,2018-09-13,Basic,186.15
7186,Ashley Allen,ashley.allen7186@example.com,Brazil,2024-11-03,Standard,2070.12
7187,Carlos Smith,carlos.smith7187@example.com,Italy,2020-07-19,Standard,3985.52
7188,Ananya Lewis,ananya.lewis7188@example.com,Spain,2021-04-19,Standard,3356.96
7189,Nancy Allen,nancy.allen7189@example.com,India,2018-02-01,Standard,520.00
7190,David Lewis,david.lewis7190@example.com,Spain,2024-09-02,Standard,3931.22
7191,Jessica Rossi,jessica.rossi7191@example.com,United Kingdom,2024-05-02,Premium,2335.38
7192,Omar Scott,omar.scott7192@example.com,United Kingdom,2018-02-14,Basic,288.81
7193,Jennifer Silva,jennifer.silva7193@example.com,Singapore,2020-03-02,Standard,1171.35
7194,Margaret Gonzalez,margaret.gonzalez7194@example.com,Japan,2018-05-08,Basic,58.40
7195,Michelle Hill,michelle.hill7195@example.com,United States,2020-01-03,Premium,5937.04
7196,Betty Lee,betty.lee7196@example.com,Spain,2023-04-06,Premium,10294.48
7197,Sarah Walker,sarah.walker7197@example.com,Italy,2018-12-30,Basic,368.71
7198,Wei Sanchez,wei.sanchez7198@example.com,India,2022-12-07,Standard,2353.61
7199,Steven Scott,steven.scott7199@example.com,Germany,2025-01-27,Standard,2697.98
7200,David Taylor,david.taylor7200@example.com,Brazil,2025-05-28,Basic,483.33
7201,Karen Patel,karen.patel7201@example.com,Spain,2018-11-25,Standard,3772.13
7202,Paul Chen,paul.chen7202@example.com,Mexico,2018-09-13,Standard,3672.87
7203,Michael Silva,michael.silva7203@example.com,France,2021-10-05,Basic,558.96
7204,Ashley Khan,ashley.khan7204@example.com,Brazil,2022-09-01,Standard,3628.05
7205,Donna Perez,donna.perez7205@example.com,Mexico,2022-06-23,Premium,11591.32
7206,Michael Walker,michael.walker7206@example.com,United Kingdom,2019-01-23,Premium,7848.06
7207,Karen Perez,karen.perez7207@example.com,United Arab Emirates,2023-06-03,Premium,13310.02
7208,Sandra Silva,sandra.silva7208@example.com,United Kingdom,2019-09-17,Basic,532.38
7209,Emily Smith,emily.smith7209@example.com,India,2020-07-31,Standard,1360.27
7210,Steven Hernandez,steven.hernandez7210@example.com,Spain,2019-07-11,Standard,1425.86
7211,Richard Rossi,richard.rossi7211@example.com,Mexico,2021-12-18,Premium,10269.44
7212,Ananya Khan,ananya.khan7212@example.com,France,2023-11-17,Standard,2343.31
7213,Donald Thomas,donald.thomas7213@example.com,Japan,2023-08-06,Standard,863.68
7214,Sandra Hernandez,sandra.hernandez7214@example.com,United Arab Emirates,2020-02-18,Standard,1016.85
7215,Carlos Perez,carlos.perez7215@example.com,United Arab Emirates,2025-09-04,Basic,501.61
7216,David Khan,david.khan7216@example.com,United States,2024-11-13,Basic,194.14
7217,Steven Sanchez,steven.sanchez7217@example.com,Germany,2024-10-19,Standard,3239.66
7218,Karen Costa,karen.costa7218@example.com,Japan,2021-03-17,Standard,1212.96
7219,Yuki Robinson,yuki.robinson7219@example.com,Japan,2020-08-10,Standard,1412.56
7220,Hans Sanchez,hans.sanchez7220@example.com,India,2019-06-21,Basic,568.09
7221,Joshua Jones,joshua.jones7221@example.com,Japan,2022-09-02,Standard,2713.75
7222,Betty Hernandez,betty.hernandez7222@example.com,United Kingdom,2023-04-23,Basic,199.14
7223,Joseph Thomas,joseph.thomas7223@example.com,United Arab Emirates,2018-01-13,Basic,751.26
7224,Aarav Hernandez,aarav.hernandez7224@example.com,Canada,2022-08-11,Premium,7513.65
7225,Jessica Moore,jessica.moore7225@example.com,Canada,2020-12-08,Basic,552.93
7226,William Garcia,william.garcia7226@example.com,Italy,2020-03-14,Standard,1170.62
7227,Omar Perez,omar.perez7227@example.com,Singapore,2022-08-30,Standard,1004.77
7228,David King,david.king7228@example.com,United Kingdom,2020-06-08,Standard,940.84
7229,Sandra Williams,sandra.williams7229@example.com,France,2022-01-30,Standard,1579.67
7230,Fatima Davis,fatima.davis7230@example.com,United Arab Emirates,2025-04-26,Basic,754.64
7231,Susan Moore,susan.moore7231@example.com,United Arab Emirates,2019-08-27,Basic,67.24
7232,Michael Robinson,michael.robinson7232@example.com,United Arab Emirates,2024-06-16,Standard,1206.91
7233,Andrew Perez,andrew.perez7233@example.com,France,2019-11-14,Standard,3108.18
7234,Jennifer Patel,jennifer.patel7234@example.com,Italy,2021-05-10,Standard,882.60
7235,Aarav Costa,aarav.costa7235@example.com,Germany,2023-09-03,Standard,616.71
7236,Lisa Jones,lisa.jones7236@example.com,Canada,2019-05-19,Standard,3919.07
7237,Anthony Moore,anthony.moore7237@example.com,Spain,2024-11-05,Basic,138.91
7238,Thomas Chen,thomas.chen7238@example.com,United Kingdom,2024-07-30,Standard,2465.68
7239,Steven Lewis,steven.lewis7239@example.com,Brazil,2020-04-16,Standard,1428.19
7240,Ananya Flores,ananya.flores7240@example.com,United Arab Emirates,2023-07-24,Standard,1623.70
7241,Ananya Torres,ananya.torres7241@example.com,India,2020-09-09,Basic,683.25
7242,Patricia Robinson,patricia.robinson7242@example.com,Canada,2020-12-05,Standard,1600.62
7243,Ananya Jones,ananya.jones7243@example.com,Germany,2021-02-12,Basic,384.09
7244,Andrew Lopez,andrew.lopez7244@example.com,United Arab Emirates,2020-08-18,Basic,38.97
7245,Sandra Scott,sandra.scott7245@example.com,India,2020-03-16,Standard,3991.04
7246,Mary Rossi,mary.rossi7246@example.com,United Kingdom,2020-10-25,Standard,1737.11
7247,Karen Thomas,karen.thomas7247@example.com,Japan,2025-03-06,Basic,544.44
7248,Matthew Hernandez,matthew.hernandez7248@example.com,Italy,2018-07-14,Standard,3953.59
7249,Aarav Jones,aarav.jones7249@example.com,Spain,2022-08-30,Basic,10.60
7250,Anthony Mueller,anthony.mueller7250@example.com,Australia,2019-04-13,Basic,580.32
7251,Matthew Hill,matthew.hill7251@example.com,Germany,2023-01-01,Standard,3669.91
7252,Joshua Miller,joshua.miller7252@example.com,United Kingdom,2018-09-19,Basic,415.10
7253,Ashley Hill,ashley.hill7253@example.com,Spain,2018-06-01,Basic,308.61
7254,James Ramirez,james.ramirez7254@example.com,Netherlands,2020-12-26,Premium,7691.02
7255,Daniel Nguyen,daniel.nguyen7255@example.com,Canada,2019-11-06,Premium,6139.47
7256,William Rossi,william.rossi7256@example.com,Canada,2022-08-29,Basic,35.28
7257,Thomas Silva,thomas.silva7257@example.com,United Arab Emirates,2023-05-23,Premium,4145.75
7258,Michelle Wright,michelle.wright7258@example.com,Singapore,2023-09-26,Standard,3855.31
7259,Aarav Rodriguez,aarav.rodriguez7259@example.com,United Kingdom,2018-09-04,Premium,9204.39
7260,Jennifer Taylor,jennifer.taylor7260@example.com,Mexico,2024-02-23,Basic,236.29
7261,Lisa Williams,lisa.williams7261@example.com,Mexico,2022-06-07,Basic,610.29
7262,Michelle Hill,michelle.hill7262@example.com,Netherlands,2023-01-29,Basic,404.20
